week,index_level,max_52,ML,mean_52,std_52,mean-1.5*std,CC
328,4886.49,5871.56,0.8322302761106076,0.7686942657631092,0.09446504799060561,0.6269966937772008,0
329,5154.64,5871.56,0.8778995701312768,0.7709329058666395,0.09456676786316695,0.6290827540718891,0
330,5242.61,5871.56,0.8928819598198774,0.773908619343472,0.09546439148993922,0.6307120321085632,0
331,5204.48,5871.56,0.8863879446007533,0.7772798470928998,0.0965255724749712,0.6324914883804429,0
332,5005.63,5871.56,0.8525213060924184,0.7805922240340016,0.09726902683362314,0.6346886837835669,0
333,4940.9,5871.56,0.8414969786564387,0.7836021193758147,0.09702157030678156,0.6380697639156423,0
334,5055.52,5871.56,0.8610181961863628,0.7860126886187834,0.09686982867185034,0.6407079456110079,0
335,4961.81,5871.56,0.8450582128088617,0.7888115345156446,0.09689445627377093,0.6434698501049881,0
336,4994.57,5871.56,0.8506376499601468,0.7928015203110595,0.09479388101972705,0.650610698781469,0
337,4962.35,5871.56,0.8451501815531136,0.7973288557814128,0.0917180799653225,0.659751735833429,0
338,4988.29,5871.56,0.8495680875269944,0.8013216007680678,0.08910710878072908,0.6676609375969742,0
339,4868.44,5871.56,0.8291561356777414,0.8048086181390827,0.08732736404328156,0.6738175720741604,0
340,4904.08,5871.56,0.8352260727983704,0.808103883604052,0.08486977233588885,0.6807992251002188,0
341,4894.94,5871.56,0.8336694166456613,0.8106747159881564,0.08359372572197783,0.6852841274051897,0
342,5010.51,5871.56,0.8533524310404731,0.8135968431393426,0.08163027242671111,0.6911514344992759,0
343,5073.69,5871.56,0.8641127741179515,0.8168918259773498,0.07964877494961668,0.6974186635529247,0
344,5184.68,5871.56,0.8830157573115152,0.8202909206641716,0.07776167464495602,0.7036484086967376,0
345,5179.19,5871.56,0.8820807417449535,0.8242748727782371,0.07549012918014936,0.711039679008013,0
346,5380.64,5871.56,0.916390192725613,0.828558377394589,0.07219528722230682,0.7202654465611288,0
347,5480.23,5871.56,0.933351613540524,0.8336907728439591,0.06861442688850937,0.730769132511195,0
348,5510.05,5871.56,0.9384303319731042,0.8390209695253584,0.06523716121930105,0.7411652276964069,0
349,5377.74,5871.56,0.915896286506482,0.8441371738899597,0.062277792512681986,0.7507204851209367,0
350,5327.04,5871.56,0.9072614432961598,0.8486849449355139,0.0585351026854153,0.760882290907391,0
351,5420.8,5871.56,0.9232299422981286,0.8531229231562149,0.053778599243146985,0.7724550242914944,0
352,5784.03,5871.56,0.9850925478067156,0.857940800338683,0.04823445299421647,0.7855891208473583,0
353,5451.29,5871.56,0.9284227700985768,0.8629343093286403,0.04768494117112549,0.7914068975719522,0
354,5763.86,5871.56,0.9816573448964159,0.8659873286885649,0.046667695287388074,0.7959857857574828,0
355,5457.2,5871.56,0.9294293169106675,0.8691658145551747,0.04880222098504422,0.7959624830776084,0
356,5219.28,5871.56,0.8889085694432143,0.8707869707791669,0.049384796086468,0.7967097766494649,0
357,5137.34,5871.56,0.8749531640654272,0.8712778192717037,0.0494365961185329,0.7971229250939044,0
358,5107.04,5871.56,0.8697926956379565,0.8706850523392491,0.049199049301828134,0.7968864783865068,0
359,5208.51,5871.56,0.887074303932856,0.8700541407814529,0.04899167531155284,0.7965666278141237,0
360,5318.45,5810.18,0.9153675101287739,0.8686472903776947,0.047375095339201784,0.797584647368892,0
361,5273.55,5810.18,0.9076396944672971,0.8682789003791164,0.046925136731394056,0.7978911952820253,0
362,5353.86,5784.03,0.9256279791079922,0.8671951477708922,0.04529360626759572,0.7992547383694987,0
363,5507.7,5784.03,0.9522253515282597,0.8677404513145639,0.04583032511620851,0.7989949636402511,0
364,5507.93,5784.03,0.9522651161906146,0.8690273050348297,0.04725074707109566,0.7981511844281862,0
365,5328.23,5784.03,0.9211968126029775,0.8710951695436737,0.04850316470208457,0.7983404224905468,0
366,5406.34,5784.03,0.9347012377183384,0.8729560746441324,0.048533967280296644,0.8001551237236875,0
367,5585.42,5784.03,0.9656623496074537,0.8754000826701941,0.048378605737677306,0.8028321740636781,0
368,5591.49,5784.03,0.9667117909139475,0.8782141863631444,0.04930029482737761,0.804263744122078,0
369,5787.15,5784.03,1.0005394162893346,0.8816004078418598,0.04921356993573902,0.8077800529382513,0
370,5789.09,5787.15,1.000335225456399,0.8851350379228309,0.051030656187359275,0.808589053641792,0
371,6051.51,5789.09,1.045330095058118,0.8879262575291941,0.053280589174804834,0.8080053737669868,0
372,6676.44,6051.51,1.1032684404388324,0.8918147483513797,0.057182672033496106,0.8060407403011356,0
373,6344.59,6676.44,0.9502953669919898,0.89651552648341,0.0640524040194225,0.8004369204542763,0
374,6283.98,6676.44,0.9412171756205403,0.8988676279856431,0.06373144283287527,0.8032704637363303,0
375,6579.67,6676.44,0.9855057485725927,0.9009890767726991,0.0632589828414131,0.8061006025105795,0
376,6688.88,6676.44,1.0018632684484547,0.903898623721462,0.06360570490356857,0.8084900663661092,0
377,6623.56,6688.88,0.9902345385176592,0.907411581791612,0.06387943182769076,0.8115924340500759,0
378,6643.94,6688.88,0.9932813864204469,0.9113873025245199,0.06243311329402132,0.817737632583488,0
379,6691.21,6688.88,1.0003483393333412,0.9150210218599226,0.06157267576109403,0.8226620082182816,0
380,6618.58,6691.21,0.9891454609853823,0.9182494434486294,0.061560600209863744,0.8259085431338338,0
381,6311.97,6691.21,0.9433226576359134,0.9212670431577596,0.06110558578891696,0.8296086644743842,0
